course status	course_dept	course_id	course_time	number_seats	open_seats	course_name	instructor	discussion_time
online	GERM	GERM203	MWF 12:00pm 12:50pm	25	17	Intensive Intermediate German	Michael Lipkin	
online	GERM	GERM204	TuTh 12:30pm 1:45pm	25	17	German Grammar Review	Regina Ianozi	
online	GERM	GERM301	TuTh 11:00am 12:15pm	20	14	Conversation and Composition I: The German-Speaking World	Regina Ianozi	
online	GERM	GERM302	TuTh 9:30am 10:45am	20	8	Conversation and Composition II: Current Topics in German-Speaking Society	Regina Ianozi	
online	GERM	GERM322	TuTh 11:00am 12:15pm	25	16	Highlights of German Literature and Culture	Josh Alvizu	
online	GERM	GERM322H	TuTh 11:00am 12:15pm	25	16	Highlights of German Literature and Culture	Josh Alvizu	
online	GERM	GERM385		30	0	German Cinema	Hester Baer	
online	GERM	GERM399E	TuTh 2:00pm 3:15pm	30	22	Selected Topics in Germanic Studies; The Great Derangement: Climate, Art, and Literature	Josh Alvizu	
online	GERM	GERM436	Tu 3:30pm 6:15pm	20	9	The Usual Suspects: Criminals in German Literature and Film	Julie Koser	
online	GERM	GERM439K	W 4:30pm 7:15pm	20	14	Selected Topics in German Literature; Future Tense: Speculative Visions in Contemporary German Literature and Film	Hester Baer	
online	GERM	GERM689J	Tu 3:30pm 6:15pm	20	9	Special Topics - M.A. Level; Usual Suspects: Criminals in German Literature and Film	Julie Koser	
online	GERM	GERM689K	W 4:30pm 7:15pm	20	14	Special Topics - M.A. Level; Future Tense: Speculative Visions in Contemporary German Literature and Film	Hester Baer	
online	GREK	GREK101	MWF 10:00am 10:50am	15	10	Elementary Ancient Greek I	Lillian Doherty	W 9:00am 9:50am
online	GREK	GREK111	MWF 12:00pm 12:50pm	15	0	Elementary Modern Greek I	Polyvia Parara	
online	GREK	GREK201	MWF 2:00pm 2:50pm	10	4	Intermediate Ancient Greek	Gregory Bucher	W 1:00pm 1:50pm
online	GREK	GREK211	MWF 10:00am 10:50am	7	2	Intermediate Modern Greek I	Polyvia Parara	
online	GREK	GREK398	MWF 11:00am 11:50am	5	3	Advanced Modern Greek	Polyvia Parara	
online	GREK	GREK488B	MWF 2:00pm 2:50pm	5	4	Greek Readings; INTERMEDIATE ANCIENT GREEK	Gregory Bucher	W 1:00pm 1:50pm
online	GREK	GREK488K	Tu 5:00pm 7:40pm	5	4	Greek Readings; Historians	Jorge Bravo	
online	GREK	GREK606	Tu 5:00pm 7:40pm	7	2	Greek Historians	Jorge Bravo	
in person	GVPT	GVPT319L	Tu 6:30pm 9:00pm	30	9	Topics in Social Advocacy; Legal Advocacy	James Trusty	
online	GVPT	GVPT170	TuTh 2:00pm 2:50pm	25	0	American Government	Kristina Miler	F 9:00am 9:50am
online	GVPT	GVPT170	TuTh 2:00pm 2:50pm	25	0	American Government	Kristina Miler	F 10:00am 10:50am
online	GVPT	GVPT170	TuTh 2:00pm 2:50pm	25	0	American Government	Kristina Miler	F 1:00pm 1:50pm
online	GVPT	GVPT170	TuTh 2:00pm 2:50pm	25	0	American Government	Kristina Miler	F 9:00am 9:50am
online	GVPT	GVPT170	TuTh 2:00pm 2:50pm	25	1	American Government	Kristina Miler	F 10:00am 10:50am
online	GVPT	GVPT170	TuTh 2:00pm 2:50pm	25	0	American Government	Kristina Miler	F 1:00pm 1:50pm
online	GVPT	GVPT170	TuTh 2:00pm 2:50pm	25	0	American Government	Kristina Miler	F 10:00am 10:50am
online	GVPT	GVPT170	TuTh 2:00pm 2:50pm	25	0	American Government	Kristina Miler	F 1:00pm 1:50pm
online	GVPT	GVPT170	TuTh 2:00pm 2:50pm	25	0	American Government	Kristina Miler	F 2:00pm 2:50pm
online	GVPT	GVPT170	MW 6:00pm 7:15pm	40	4	American Government	Simon Sheaff	
online	GVPT	GVPT200	MW 10:00am 10:50am	25	0	International Political Relations	Todd Allee	F 9:00am 9:50am
online	GVPT	GVPT200	MW 10:00am 10:50am	25	0	International Political Relations	Todd Allee	F 10:00am 10:50am
online	GVPT	GVPT200	MW 10:00am 10:50am	25	0	International Political Relations	Todd Allee	F 12:00pm 12:50pm
online	GVPT	GVPT200	MW 10:00am 10:50am	25	0	International Political Relations	Todd Allee	F 9:00am 9:50am
online	GVPT	GVPT200	MW 10:00am 10:50am	25	0	International Political Relations	Todd Allee	F 10:00am 10:50am
online	GVPT	GVPT200	MW 10:00am 10:50am	25	0	International Political Relations	Todd Allee	F 12:00pm 12:50pm
online	GVPT	GVPT200	MW 10:00am 10:50am	25	0	International Political Relations	Todd Allee	F 9:00am 9:50am
online	GVPT	GVPT200	MW 10:00am 10:50am	25	0	International Political Relations	Todd Allee	F 11:00am 11:50am
online	GVPT	GVPT200	MW 10:00am 10:50am	25	0	International Political Relations	Todd Allee	F 12:00pm 12:50pm
online	GVPT	GVPT200	TuTh 6:00pm 7:15pm	40	2	International Political Relations	Sean Rao	
online	GVPT	GVPT201	MW 1:00pm 1:50pm	25	3	Scope and Methods for Political Science Research	Sarah Croco	F 9:00am 9:50am
online	GVPT	GVPT201	MW 1:00pm 1:50pm	25	1	Scope and Methods for Political Science Research	Sarah Croco	F 10:00am 10:50am
online	GVPT	GVPT201	MW 1:00pm 1:50pm	25	0	Scope and Methods for Political Science Research	Sarah Croco	F 1:00pm 1:50pm
online	GVPT	GVPT201	MW 2:00pm 2:50pm	25	4	Scope and Methods for Political Science Research	Sarah Croco	F 9:00am 9:50am
online	GVPT	GVPT201	MW 2:00pm 2:50pm	25	5	Scope and Methods for Political Science Research	Sarah Croco	F 10:00am 10:50am
online	GVPT	GVPT201	MW 2:00pm 2:50pm	25	6	Scope and Methods for Political Science Research	Sarah Croco	F 1:00pm 1:50pm
online	GVPT	GVPT201	MW 2:00pm 2:50pm	25	11	Scope and Methods for Political Science Research	Sarah Croco	F 9:00am 9:50am
online	GVPT	GVPT201	MW 2:00pm 2:50pm	25	9	Scope and Methods for Political Science Research	Sarah Croco	F 10:00am 10:50am
online	GVPT	GVPT201	MW 2:00pm 2:50pm	25	10	Scope and Methods for Political Science Research	Sarah Croco	F 1:00pm 1:50pm
online	GVPT	GVPT205S	Tu 2:00pm 3:15pm	26	11	Special Topics in International Ethics, Conflict, and Immigration	Richard Boyd	Th 2:00pm 3:15pm
online	GVPT	GVPT205S	Tu 2:00pm 3:15pm	25	10	Special Topics in International Ethics, Conflict, and Immigration	Richard Boyd	Th 2:00pm 3:15pm
online	GVPT	GVPT205S	Tu 2:00pm 3:15pm	26	10	Special Topics in International Ethics, Conflict, and Immigration	Richard Boyd	Th 2:00pm 3:15pm
online	GVPT	GVPT205S	Tu 2:00pm 3:15pm	25	25	Special Topics in International Ethics, Conflict, and Immigration	Richard Boyd	Th 2:00pm 3:15pm
online	GVPT	GVPT217	W 6:30pm 9:15pm	40	18	Mock Trial	William Mundy	
online	GVPT	GVPT241	TuTh 2:00pm 2:50pm	25	3	The Study of Political Philosophy: Ancient and Modern	Sujith Kumar	F 9:00am 9:50am
online	GVPT	GVPT241	TuTh 2:00pm 2:50pm	25	2	The Study of Political Philosophy: Ancient and Modern	Sujith Kumar	F 10:00am 10:50am
online	GVPT	GVPT241	TuTh 2:00pm 2:50pm	25	6	The Study of Political Philosophy: Ancient and Modern	Sujith Kumar	F 9:00am 9:50am
online	GVPT	GVPT241	TuTh 2:00pm 2:50pm	25	6	The Study of Political Philosophy: Ancient and Modern	Sujith Kumar	F 10:00am 10:50am
online	GVPT	GVPT241	TuTh 2:00pm 2:50pm	25	1	The Study of Political Philosophy: Ancient and Modern	Sujith Kumar	F 11:00am 11:50am
online	GVPT	GVPT241	TuTh 2:00pm 2:50pm	25	6	The Study of Political Philosophy: Ancient and Modern	Sujith Kumar	F 1:00pm 1:50pm
online	GVPT	GVPT241	TuTh 2:00pm 2:50pm	25	9	The Study of Political Philosophy: Ancient and Modern	Sujith Kumar	F 11:00am 11:50am
online	GVPT	GVPT241	TuTh 2:00pm 2:50pm	25	3	The Study of Political Philosophy: Ancient and Modern	Sujith Kumar	F 1:00pm 1:50pm
online	GVPT	GVPT241	TuTh 4:30pm 5:45pm	30	8	The Study of Political Philosophy: Ancient and Modern	Sujith Kumar	
online	GVPT	GVPT273	MW 4:30pm 5:45pm	30	6	Introduction to Environmental Politics	Matthew Regan	
online	GVPT	GVPT280	MW 10:00am 10:50am	20	0	The Study of Comparative Politics	Mary Kate Schneider	F 9:00am 9:50am
online	GVPT	GVPT280	MW 10:00am 10:50am	20	0	The Study of Comparative Politics	Mary Kate Schneider	F 10:00am 10:50am
online	GVPT	GVPT280	MW 10:00am 10:50am	20	0	The Study of Comparative Politics	Mary Kate Schneider	F 1:00pm 1:50pm
online	GVPT	GVPT280	MW 10:00am 10:50am	20	0	The Study of Comparative Politics	Mary Kate Schneider	F 9:00am 9:50am
online	GVPT	GVPT280	MW 10:00am 10:50am	20	0	The Study of Comparative Politics	Mary Kate Schneider	F 10:00am 10:50am
online	GVPT	GVPT280	MW 10:00am 10:50am	20	1	The Study of Comparative Politics	Mary Kate Schneider	F 1:00pm 1:50pm
online	GVPT	GVPT289J	MW 1:00pm 1:50pm	20	0	Uncertain Partners: US and China in a Changing World	Scott Kastner	F 9:00am 9:50am
online	GVPT	GVPT289J	MW 1:00pm 1:50pm	20	0	Uncertain Partners: US and China in a Changing World	Scott Kastner	F 10:00am 10:50am
online	GVPT	GVPT289J	MW 1:00pm 1:50pm	20	1	Uncertain Partners: US and China in a Changing World	Scott Kastner	F 1:00pm 1:50pm
online	GVPT	GVPT289J	MW 1:00pm 1:50pm	20	0	Uncertain Partners: US and China in a Changing World	Scott Kastner	F 9:00am 9:50am
online	GVPT	GVPT289J	MW 1:00pm 1:50pm	20	0	Uncertain Partners: US and China in a Changing World	Scott Kastner	F 10:00am 10:50am
online	GVPT	GVPT289J	MW 1:00pm 1:50pm	20	0	Uncertain Partners: US and China in a Changing World	Scott Kastner	F 1:00pm 1:50pm
online	GVPT	GVPT289L	MW 10:00am 10:50am	20	0	Religions, Beliefs, and World Affairs	John McCauley	F 9:00am 9:50am
online	GVPT	GVPT289L	MW 10:00am 10:50am	20	0	Religions, Beliefs, and World Affairs	John McCauley	F 10:00am 10:50am
online	GVPT	GVPT289L	MW 10:00am 10:50am	20	0	Religions, Beliefs, and World Affairs	John McCauley	F 1:00pm 1:50pm
online	GVPT	GVPT289L	MW 10:00am 10:50am	20	0	Religions, Beliefs, and World Affairs	John McCauley	F 9:00am 9:50am
online	GVPT	GVPT289L	MW 10:00am 10:50am	20	0	Religions, Beliefs, and World Affairs	John McCauley	F 10:00am 10:50am
online	GVPT	GVPT289L	MW 10:00am 10:50am	20	0	Religions, Beliefs, and World Affairs	John McCauley	F 1:00pm 1:50pm
online	GVPT	GVPT306	TuTh 2:00pm 3:15pm	30	0	Global Environmental Politics	Jennifer Wallace	
online	GVPT	GVPT309C	W 7:00pm 7:50pm	100	0	Topics in International Relations; Advances in the Study of Conflict	Sarah Croco	
online	GVPT	GVPT319J	TuTh 2:00pm 3:15pm	30	3	Topics in Social Advocacy; Making the World a Better Place: Global Development and Justice	Karol Soltan	
online	GVPT	GVPT320	TuTh 9:30am 10:45am	20	2	Advanced Empirical Research	Candace Turitto	
online	GVPT	GVPT354	W 2:00pm 3:40pm	25	11	International Development and Conflict Management	Stacy Kosko	F 9:00am 9:50am
online	GVPT	GVPT354	W 2:00pm 3:40pm	25	4	International Development and Conflict Management	Stacy Kosko	F 10:00am 10:50am
online	GVPT	GVPT354	W 2:00pm 3:40pm	25	1	International Development and Conflict Management	Stacy Kosko	F 12:00pm 12:50pm
online	GVPT	GVPT356	M 2:00pm 4:45pm	31	15	Capstone in International Development	Stacy Kosko	
online	GVPT	GVPT368B	W 4:00pm 6:30pm	35	0	Special Topics in Government and Politics; The United States and Israel: Likely or Unlikely Allies?	Scott Lasensky	
online	GVPT	GVPT368L	Tu 3:30pm 6:00pm	30	0	Special Topics in Government and Politics; African-American Politics from Frederick Douglass to Barack Obama	Kameron Patterson	
online	GVPT	GVPT388M	W 6:30pm 9:15pm	40	32	Topical Investigations; Mock Trial	William Mundy	
online	GVPT	GVPT390	Tu 2:00pm 4:45pm	30	10	Game Theory	Piotr Swistak	
online	GVPT	GVPT404	TuTh 12:30pm 1:45pm	30	0	Political Economy of Foreign Aid	Shannon Carcelli	
online	GVPT	GVPT406	MW 3:30pm 4:45pm	30	0	International Organizations	Todd Allee	
online	GVPT	GVPT409A	TuTh 9:30am 10:45am	30	3	Seminar in International Relations and World Politics; Peace, Justice, and Conflict Resolution	Gabriella Lloyd	
online	GVPT	GVPT409E	TuTh 9:30am 10:45am	30	3	Seminar in International Relations and World Politics; International Relations of East Asia	Scott Kastner	
online	GVPT	GVPT409O	TuTh 2:00pm 3:15pm	30	1	Seminar in International Relations and World Politics; The Politics of Climate Change	Jennifer Hadden	
online	GVPT	GVPT409Q	W 2:00pm 4:30pm	40	21	Seminar in International Relations and World Politics; Globalization and the Future of Politics	Laszlo Korossy	
online	GVPT	GVPT409W	MW 2:00pm 3:15pm	30	2	Seminar in International Relations and World Politics; Southeast Asia in Contemporary Global Politics	Jennifer Wallace	
online	GVPT	GVPT417	TuTh 12:30pm 1:45pm	30	6	Seminar in Advanced Topics in Environmental Policy Analysis	Isabella Alcaniz	
online	GVPT	GVPT423	TuTh 9:30am 10:45am	30	2	Elections and Electoral Behavior	James Gimpel	
online	GVPT	GVPT423H	Tu 2:00pm 4:45pm	20	0	Elections and Electoral Behavior	James Gimpel	
online	GVPT	GVPT429A	Tu 12:30pm 3:15pm	20	5	Problems in Political Behavior; Quantitative Study of Exit Polling and Elections	Sarah Croco	
online	GVPT	GVPT429C	Th 12:30pm 3:15pm	20	8	Problems in Political Behavior; Campaign Modeling and Data Analysis	Candace Turitto	
online	GVPT	GVPT431	MW 1:00pm 2:15pm	70	2	Introduction to Constitutional Law	Michael Spivey	
online	GVPT	GVPT439B	MW 11:00am 12:15pm	20	0	Seminar in Public Law; First Amendment: Free Speech, Religion, and the Constitution	Michael Spivey	
online	GVPT	GVPT439C	MW 3:00pm 4:15pm	35	12	Seminar in Public Law; Current Issues in the Supreme Court	Michael Spivey	
online	GVPT	GVPT445	Th 2:00pm 4:45pm	30	1	Marxism and Postmarxism	Vladimir Tismaneanu	
online	GVPT	GVPT449D	TuTh 2:00pm 3:15pm	6	1	Seminar in Political Philosophy; Individual and Group Decision-Making	Eric Pacuit	
online	GVPT	GVPT449L	W 3:30pm 6:15pm	30	8	Seminar in Political Philosophy; Liberalism and Its Critics	James Glass	
online	GVPT	GVPT449P	M 3:30pm 6:15pm	30	4	Seminar in Political Philosophy; The Psychotic Edge of Political Life	James Glass	
online	GVPT	GVPT456	Th 2:00pm 4:45pm	30	4	The Politics of Terrorism	Moran Stern	
online	GVPT	GVPT457H	TuTh 11:00am 12:15pm	20	1	American Foreign Relations	Shannon Carcelli	
online	GVPT	GVPT459B	TuTh 9:30am 10:45am	30	7	Seminar in Comparative Politics; Comparative Political Institutions	Ernesto Calvo	
online	GVPT	GVPT459H	TuTh 11:00am 12:15pm	20	14	Seminar in Comparative Politics; Comparative Constitutional Law	Karol Soltan	
online	GVPT	GVPT459M	TuTh 12:30pm 1:45pm	30	7	Seminar in Comparative Politics; Social Movements	Jennifer Hadden	
online	GVPT	GVPT459R	TuTh 11:00am 12:15pm	30	1	Seminar in Comparative Politics; The Rise and Fall of Communism	Vladimir Tismaneanu	
online	GVPT	GVPT459W	TuTh 11:00am 12:15pm	30	13	Seminar in Comparative Politics; Revolutions and Revolutionary Movements	Jennifer Wallace	
online	GVPT	GVPT459Y	MW 9:00am 10:15am	30	6	Seminar in Comparative Politics; Comparative Political Ideology	Calvert Jones	
online	GVPT	GVPT460	Th 7:00pm 9:45pm	30	3	State Politics and Government	Richard Engstrom	
online	GVPT	GVPT474	MW 4:00pm 5:15pm	30	5	Political Parties	David Karol	
online	GVPT	GVPT479D	TuTh 11:00am 12:15pm	30	1	Seminar in American Politics; Minority Politics	Stella Rouse	
online	GVPT	GVPT479K	MW 2:00pm 3:15pm	30	6	Seminar in American Politics; Presidential Elections	David Karol	
online	GVPT	GVPT482	Th 2:00pm 4:45pm	30	3	Government and Politics of Latin America	Isabella Alcaniz	
online	GVPT	GVPT485	MW 2:00pm 3:15pm	30	4	Government and Politics of the Middle East	Calvert Jones	
online	GVPT	GVPT600	Th 10:30am 12:20pm	30	24	Professionalization Seminar in Political Science	Patrick Wohlfarth,Kathleen Cunningham	
online	GVPT	GVPT604	Tu 5:00pm 7:45pm	20	1	Introduction to War and Armed Conflict in World Politics	Deniz Cil	
online	GVPT	GVPT622	W 1:30pm 4:15pm	12	8	Quantitative Methods For Political Science	Patrick Wohlfarth	F 3:00pm 5:00pm
online	GVPT	GVPT622		12	9	Quantitative Methods For Political Science	Patrick Wohlfarth	
online	GVPT	GVPT700	M 12:30pm 3:15pm	12	0	Scope and Method of Political Science	Kathleen Cunningham	
online	GVPT	GVPT708A	Th 12:30pm 3:15pm	12	8	Seminar in International Relations Theory; International Relations Theory	Gabriella Lloyd	
online	GVPT	GVPT729A	Tu 1:00pm 3:45pm	12	2	Special Topics in Quantitative Political Analysis; Advanced Maximum Likelihood Estimation	Ernesto Calvo	
online	GVPT	GVPT770	Tu 10:00am 12:45pm	12	6	Seminar in American Political Institutions	Kristina Miler	
online	GVPT	GVPT780	Tu 9:30am 12:15pm	12	8	Seminar in the Comparative Study of Politics	Margaret Pearson	
online	GVPT	GVPT803	W 3:30pm 6:15pm	12	6	Seminar in International Political Organization	Virginia Haufler	
online	GVPT	GVPT828O	Th 9:30am 12:15pm	12	1	Selected Problems in Political Behavior; Public Opinion	Antoine Banks	
online	GVPT	GVPT888I	W 12:30pm 3:15pm	12	4	Selected Topics in Comparative Governmental Institutions; The Politics of Identity	Johanna Birnir	
in person	HACS	HACS208N	W 4:00pm 6:45pm	24	0	Digital Forensics	Marcelle Lee	
online	HACS	HACS100	M 9:00am 9:50am	35	1	Foundations in Cybersecurity I	Ciro Pinto-Coelho,Michel Cukier	W 9:00am 9:50am
online	HACS	HACS100	M 10:00am 10:50am	35	7	Foundations in Cybersecurity I	Ciro Pinto-Coelho,Michel Cukier	W 10:00am 10:50am
online	HACS	HACS100	M 11:00am 11:50am	35	17	Foundations in Cybersecurity I	Michel Cukier,Ciro Pinto-Coelho	W 11:00am 11:50am
online	HACS	HACS200	Tu 3:30pm 5:10pm	42	0	Applied Cybersecurity Foundations II	Michel Cukier,Zhi Lin	
online	HACS	HACS200	Th 3:30pm 5:10pm	42	9	Applied Cybersecurity Foundations II	Michel Cukier,Zhi Lin	
online	HACS	HACS201	Th 5:30pm 6:20pm	35	23	Introduction to UNIX	Bertrand Sobesto	
online	HACS	HACS208M	TuTh 9:30am 10:45am	30	20	Seminar in Cybersecurity; Project Management Techniques for IT Professional	Firoozeh Rahimian	
online	HACS	HACS208P	TuTh 11:00am 12:15pm	25	0	Beyond Technology, the Policy Implications of Cyberspace	Charles Harry	
online	HACS	HACS297	TuTh 12:30pm 1:45pm	25	7	Cybersecurity Experience Reflection	Cassandra Harrington 	
online	HACS	HACS408L	TuTh 11:00am 12:15pm	26	0	Advanced Seminar in Cybersecurity; Analytical and Forensic Techniques for Cybersecurity	Mark Haney	
online	HACS	HACS408O	W 5:00pm 7:45pm	26	4	Advanced Seminar in Cybersecurity; IoT Security	Priyanka Ranade	
online	HDCC	HDCC105	TuTh 4:00pm 5:15pm	70	10	Introduction to Design Cultures and Creativity I	Jason Farman	
online	HDCC	HDCC201	Tu 5:00pm 5:50pm	23	0	Capstone Proposal Through Design Thinking	DB Bauer	
online	HDCC	HDCC201	W 5:00pm 5:50pm	23	0	Capstone Proposal Through Design Thinking	DB Bauer	
online	HDCC	HDCC201	W 6:00pm 6:50pm	23	7	Capstone Proposal Through Design Thinking	DB Bauer	
online	HDCC	HDCC208C	M 4:00pm 6:30pm	12	0	Seminar in Digital Cultures and Creativity; Sound Cultures and Practices	Shannon Collis	
online	HDCC	HDCC208N	MW 2:30pm 3:45pm	13	5	Seminar in Digital Cultures and Creativity; Innovations in Images and Technology	Evan Golub	
online	HDCC	HDCC208O	TuTh 12:30pm 1:45pm	12	0	Seminar in Digital Cultures and Creativity; Critical Data Modeling	Jessica Lu	
online	HDCC	HDCC208U	TuTh 3:30pm 4:45pm	12	0	Seminar in Digital Cultures and Creativity; Art for Earthly Survival	Eva Peskin	
online	HDCC	HDCC208Y	Tu 5:00pm 7:30pm	12	0	Seminar in Digital Cultures and Creativity; The History of the Book and the Future of Reading	Kari Kraus	
online	HEBR	HEBR106		15	1	Intensive Elementary Hebrew I	Avital Karpman	
online	HEBR	HEBR106		15	2	Intensive Elementary Hebrew I	Avital Karpman	
online	HEBR	HEBR206		15	0	Intermediate Intensive Hebrew I	Avital Karpman	
online	HEBR	HEBR249M		15	5	Special Topics in Hebrew Studies; Israeli Music	Aliza Sandalon	
online	HEBR	HEBR298B	MW 2:00pm 3:15pm	25	3	Introduction to the Hebrew Bible/Old Testament	Matthew Suriano	
online	HEBR	HEBR313		20	3	Conversation and Composition I	Aliza Sandalon	
online	HEIP	HEIP240	TuTh 12:30pm 1:45pm	36	17	Exploring International Entrepreneurship and Innovation	Jay Smith	
online	HEIP	HEIP240	TuTh 3:30pm 4:45pm	55	21	Exploring International Entrepreneurship and Innovation	Jay Smith	
in person	HESI	HESI418F	M 2:00pm 4:45pm	35	14	Special Topics in Leadership; Jewish Leadership	Ari Israel	
online	HESI	HESI217	TuTh 2:00pm 3:15pm	25	0	Introduction to Student Leadership	Genevieve Hiltebrand	
online	HESI	HESI217	MW 11:00am 12:15pm	25	2	Introduction to Student Leadership	Noel Kuriakos	
online	HESI	HESI217	MW 2:00pm 3:15pm	25	4	Introduction to Student Leadership	Ashley Hixson	
online	HESI	HESI217	TuTh 7:30pm 8:45pm	20	6	Introduction to Student Leadership	Ashley Hixson	
online	HESI	HESI217	MW 6:00pm 7:15pm	20	6	Introduction to Student Leadership	Noel Kuriakos	
online	HESI	HESI220	TuTh 3:30pm 4:45pm	25	0	Adaptive Strategies for Multicultural Leadership and Dialogue	Nicole Mehta,Benjamin Beltran	
online	HESI	HESI310	MW 11:00am 12:15pm	18	3	Transfer2Terp Learning Community: Applying Your Strengths at the University of Maryland and Beyond	Fatimah Ali	
online	HESI	HESI310	TuTh 11:00am 12:15pm	18	0	Transfer2Terp Learning Community: Applying Your Strengths at the University of Maryland and Beyond	Gabriela Gillespie	
online	HESI	HESI310	TuTh 12:30pm 1:45pm	18	2	Transfer2Terp Learning Community: Applying Your Strengths at the University of Maryland and Beyond	Susan Canady	
online	HESI	HESI315	MW 11:00am 12:15pm	20	5	Student Leadership in Groups and Organizations	Shakia Asamoah	
online	HESI	HESI315	TuTh 11:00am 12:15pm	20	3	Student Leadership in Groups and Organizations	Genevieve Hiltebrand	
online	HESI	HESI318N	Th 3:30pm 4:45pm	20	10	Applied Contextual Leadership; Leadership in Collaborative Learning Groups	Danielle Pafe	
online	HESI	HESI318N	W 5:00pm 6:15pm	20	6	Applied Contextual Leadership; Leadership in Collaborative Learning Groups	Danielle Pafe	
online	HESI	HESI320		15	12	Social Action Seminar	Melissa Rocco	
online	HESI	HESI417	F 9:00am 11:45am	15	0	Advanced Leadership Seminar	Craig Slack,Shakia Asamoah	
online	HESI	HESI418D	TuTh 2:00pm 3:15pm	25	0	Special Topics in Leadership; Leadership and Ethnicity	Brandon Dula	
online	HESI	HESI671	M 4:15pm 7:00pm	13	6	Intergroup Dialogue Facilitation Practicum	Alison Mojto,Jazmin Pichardo	
online	HESI	HESI672	W 4:15pm 7:00pm	15	10	Individual and Organizational Assessment in Student Affairs	Kristan Skendall	
in person	HESP	HESP120	TuTh 6:00pm 7:15pm	40	16	Introduction to Linguistics	Dominique Mwepu	
in person	HESP	HESP400	TuTh 2:00pm 3:15pm	45	0	Speech and Language Development in Children	Kathleen Skinker	
in person	HESP	HESP411	TuTh 3:30pm 4:45pm	50	3	Introduction to Audiology	Samira Anderson	
in person	HESP	HESP416	W 3:00pm 4:45pm	25	17	Principles and Methods in Audiology	Lisa Rickard	
in person	HESP	HESP600	W 3:30pm 6:00pm	10	1	Instrumentation in Hearing and Speech Sciences	Lindsay DeVries	
in person	HESP	HESP606	Th 3:30pm 6:00pm	9	0	Basic Hearing Measurements	Sandra Gordon-Salant	
in person	HESP	HESP630	W 3:30pm 6:00pm	10	1	Electrophysiological Measurements	Samira Anderson	
in person	HESP	HESP700	Tu 5:00pm 7:30pm	10	1	Hearing Aids	Eric Hoover	
in person	HESP	HESP712	M 2:00pm 4:30pm	10	3	Cochlear Implants and Other Implantable Technologies	Nicole Nguyen	
online	HESP	HESP120		45	0	Introduction to Linguistics	Melissa Licata,Karen Miranda	
online	HESP	HESP120	TuTh 2:00pm 3:15pm	45	0	Introduction to Linguistics	Michelle Morrison	
online	HESP	HESP150	Tu 6:30pm 9:00pm	24	2	Introduction to Language Science	Kristina Kubistal-Meeks	
online	HESP	HESP202	TuTh 11:00am 12:15pm	100	11	Introduction to Hearing and Speech Sciences	Kathleen Skinker	
online	HESP	HESP214	TuTh 11:00am 12:15pm	45	0	Should I Buy INTO That? Comparing Media Claims with Scientific Evidence from Brain & Behavior Research	Jared Novick	
online	HESP	HESP214		34	5	Should I Buy INTO That? Comparing Media Claims with Scientific Evidence from Brain & Behavior Research	Alison Robey	
online	HESP	HESP300	TuTh 2:00pm 3:15pm	45	4	Introduction to Psycholinguistics	Jared Novick	
online	HESP	HESP305	TuTh 11:00am 12:15pm	52	0	Anatomy and Physiology of the Speech Mechanism	Tammatha O'Brien	
online	HESP	HESP311	TuTh 12:30pm 1:45pm	50	8	Anatomy, Pathology and Physiology of the Auditory System	Christina Shields	
online	HESP	HESP400	Th 6:30pm 9:00pm	50	29	Speech and Language Development in Children	Tonya Williams-Walker	
online	HESP	HESP403	TuTh 12:30pm 1:45pm	45	11	Introduction to Phonetic Science	Margaritis Fourakis	
online	HESP	HESP411	M 6:00pm 8:30pm	15	0	Introduction to Audiology	Christopher Zalewski	
online	HESP	HESP413	W 6:00pm 8:30pm	25	7	Aural Rehabilitation/Habilitation	Gavin Mahoney	
online	HESP	HESP415		30	1	Principles and Methods in Speech-Language Pathology	Eliza Thompson	
online	HESP	HESP422	TuTh 2:00pm 3:15pm	50	30	Neurological Bases of Human Communication	Kristin Slawson	
online	HESP	HESP468H	F 12:00pm 1:00pm	15	12	Professional Development in Research and Academia; HONR SEM: PROF DEV	Matthew Goupell,Jared Novick	
online	HESP	HESP603	F 1:00pm 2:30pm	25	23	Seminar in Cultural and Linguistic Diversity in Communication Disorders	Eusabia Mont	
online	HESP	HESP610	Th 9:00am 12:20pm	30	12	Language Disorders in Adults	Yasmeen Shah	
online	HESP	HESP616	Tu 9:30am 12:50pm	20	2	Language Disorders in the Pre-school Age	Nan Ratner	
online	HESP	HESP624	TuTh 7:00pm 8:15pm	20	0	Voice Disorders	Nancy Solomon	
online	HESP	HESP626	TuTh 7:00pm 8:15pm	20	0	Language disorders in school-aged children and adolescents	Nan Ratner	
online	HESP	HESP645	M 6:00pm 8:30pm	10	0	Pediatric Audiology	Sarah Sohns	
online	HESP	HESP648A	F 9:00am 11:50am	5	5	Clinical Practice in Speech: Diagnostic Procedures	Vivian Sisskin	
online	HESP	HESP648A	F 9:00am 11:50am	5	2	Clinical Practice in Speech: Diagnostic Procedures	Eliza Thompson	
online	HESP	HESP648A	F 9:00am 11:50am	5	1	Clinical Practice in Speech: Diagnostic Procedures	Jose Ortiz	
online	HESP	HESP648A	F 9:00am 11:50am	5	2	Clinical Practice in Speech: Diagnostic Procedures	Eusabia Mont	
online	HESP	HESP648A	F 9:00am 11:50am	5	2	Clinical Practice in Speech: Diagnostic Procedures	Kristin Slawson	
